author1,author2,weight
A5066871255,A5081031850,1
A5066871255,A5085497661,6
A5066871255,A5105819238,7
A5066882794,A5060683414,1
A5066884919,A5060673508,1
A5066891039,A5002847672,1
A5066891039,A5012242776,1
A5066891039,A5023066290,1
A5066891039,A5033785127,1
A5066891039,A5034919407,1
A5066891039,A5036142742,1
A5066891039,A5064895812,1
A5066891039,A5070182407,1
A5066891039,A5079381636,1
A5066891039,A5103906732,1
A5066891039,A5111567269,1
A5066893643,A5046923588,2
A5066893643,A5098580939,1
A5066893643,A5108929654,1
A5066934586,A5043277300,3
A5066934586,A5067060292,3
A5066956579,A5018264052,1
A5066956579,A5031860300,1
A5066956579,A5048501007,1
A5066978200,A5020386957,1
A5066978200,A5043448387,3
A5066978200,A5055199218,3
A5066978200,A5061888967,2
A5066978200,A5070484413,1
A5066978200,A5080175512,1
A5066978200,A5088016846,7
A5066978200,A5101619863,3
A5067019206,A5030085409,1
A5067019206,A5100634965,1
A5067029843,A5010085480,1
A5067029843,A5027231176,1
A5067029843,A5038599607,1
A5067029843,A5072841592,1
A5067029843,A5079302315,2
A5067029843,A5087572666,1
A5067029843,A5087589231,1
A5067039276,A5003448404,5
A5067039276,A5057378706,3
A5067039276,A5081627735,5
A5067045300,A5016845460,1
A5067045300,A5018398572,1
A5067045300,A5019606925,1
A5067045300,A5034373849,1
A5067045300,A5037389264,1
A5067060292,A5026657286,2
A5067060292,A5043277300,3
A5067060292,A5080890851,4
A5067060292,A5084931685,1
A5067060292,A5108787753,1
A5067067607,A5012043616,1
A5067067607,A5019093369,1
A5067067607,A5023647258,1
A5067067607,A5044364965,1
A5067067607,A5046101834,1
A5067067607,A5055161383,1
A5067067607,A5057898999,3
A5067067607,A5075888188,1
A5067067607,A5085243432,1
A5067067607,A5092460374,2
A5067080153,A5001609208,1
A5067080153,A5030796456,1
A5067080153,A5081463095,1
A5067080153,A5086910343,1
A5067080153,A5101469445,2
A5067103776,A5073638873,1
A5067133209,A5020720612,1
A5067133209,A5075721614,1
A5067135999,A5042745262,1
A5067160786,A5106308466,6
A5067160786,A5108138675,4
A5067160786,A5112861297,1
A5067160786,A5113923169,1
A5067195594,A5046325978,1
A5067195594,A5102013387,1
A5067224766,A5010085480,1
A5067224766,A5079302315,1
A5067229257,A5042258613,1
A5067229257,A5056047689,1
A5067229257,A5057659052,1
A5067229257,A5076614799,1
A5067229257,A5089851597,1
A5067248418,A5065651477,1
A5067248418,A5109845978,1
A5067260976,A5006839795,1
A5067260976,A5013181072,1
A5067260976,A5013571410,1
A5067260976,A5055644931,1
A5067260976,A5060382037,1
A5067260976,A5100673088,1
A5067279684,A5061559449,1
A5067279684,A5099000064,1
A5067287880,A5002011562,1
A5067287880,A5003078346,1
A5067287880,A5003886399,1
A5067287880,A5010395979,1
A5067287880,A5018635438,3
A5067287880,A5023207047,1
A5067287880,A5025936190,1
A5067287880,A5027205277,1
A5067287880,A5033052795,1
A5067287880,A5033328394,1
A5067287880,A5034684238,3
A5067287880,A5038502391,1
A5067287880,A5042206762,1
A5067287880,A5042670765,1
A5067287880,A5043825329,3
A5067287880,A5051606464,1
A5067287880,A5052145396,1
A5067287880,A5066817807,1
A5067287880,A5067287880,1
A5067287880,A5071186378,1
A5067287880,A5073249579,3
A5067287880,A5077271389,1
A5067287880,A5077555252,1
A5067287880,A5078218498,3
A5067287880,A5078876786,1
A5067287880,A5086950255,1
A5067287880,A5090386799,1
A5067287880,A5091044014,1
A5067287880,A5109354723,1
A5067287880,A5109947023,1
A5067287880,A5110701424,1
A5067287880,A5112193570,1
A5067297452,A5016304826,5
A5067297452,A5052755079,5
A5067297452,A5058119912,5
A5067297452,A5108144464,1
A5067327141,A5000959718,1
A5067327141,A5037937397,1
A5067329223,A5059719727,1
A5067329223,A5067401349,1
A5067332930,A5068240092,1
A5067344223,A5009418620,1
A5067344223,A5027126199,1
A5067351619,A5056708838,1
A5067358682,A5001092946,1
A5067358682,A5011209376,3
A5067358682,A5011856820,3
A5067358682,A5019606925,1
A5067358682,A5046587401,1
A5067358682,A5048890370,3
A5067358682,A5052657343,1
A5067358682,A5056571921,1
A5067358682,A5066867280,1
A5067358682,A5100373590,1
A5067358682,A5103269490,1
A5067379172,A5029182254,1
A5067383775,A5004849378,1
A5067383775,A5006116995,1
A5067383775,A5007196021,1
A5067383775,A5014097745,1
A5067383775,A5016743017,1
A5067383775,A5036742639,1
A5067383775,A5048113582,1
A5067383775,A5090276267,1
A5067383775,A5112748576,1
A5067398757,A5003875005,1
A5067398757,A5004700474,1
A5067398757,A5006070879,1
A5067398757,A5009036501,1
A5067398757,A5011204803,1
A5067398757,A5013495118,1
A5067398757,A5015010230,1
A5067398757,A5015969406,1
A5067398757,A5016898022,1
A5067398757,A5017410471,1
A5067398757,A5018156725,1
A5067398757,A5019320716,1
A5067398757,A5032625461,1
A5067398757,A5033599333,1
A5067398757,A5034247985,1
A5067398757,A5034428555,1
A5067398757,A5036769756,1
A5067398757,A5039136927,1
A5067398757,A5041382152,1
A5067398757,A5043301943,1
A5067398757,A5044300627,1
A5067398757,A5045259224,1
A5067398757,A5045577991,1
A5067398757,A5046505550,1
A5067398757,A5047074634,1
A5067398757,A5051125153,1
A5067398757,A5051277240,1
A5067398757,A5051302269,1
A5067398757,A5053925595,1
A5067398757,A5054225874,1
A5067398757,A5054365632,1
A5067398757,A5057875301,1
A5067398757,A5059917094,1
A5067398757,A5062394165,1
A5067398757,A5063432011,1
A5067398757,A5063675780,1
A5067398757,A5065495505,1
A5067398757,A5068002445,1
A5067398757,A5069661409,1
A5067398757,A5071073537,1
A5067398757,A5071267339,1
A5067398757,A5071310612,1
A5067398757,A5071365665,1
A5067398757,A5071725289,1
A5067398757,A5071992446,1
A5067398757,A5072134441,1
A5067398757,A5074647441,1
A5067398757,A5075601224,1
A5067398757,A5076793638,1
A5067398757,A5079752497,1
A5067398757,A5080030634,1
A5067398757,A5080363195,1
A5067398757,A5080483162,1
A5067398757,A5084754201,1
A5067398757,A5085700884,1
A5067398757,A5085951867,1
A5067398757,A5085962278,1
A5067398757,A5088914363,1
A5067398757,A5090433651,1
A5067398757,A5091723521,1
A5067398757,A5095428247,1
A5067398757,A5095428248,1
A5067398757,A5095428249,1
A5067398757,A5095428251,1
A5067398757,A5095428252,1
A5067398757,A5100391416,1
A5067398757,A5100511046,1
A5067398757,A5101178654,1
A5067398757,A5101306137,1
A5067398757,A5101514244,1
A5067398757,A5101577447,1
A5067398757,A5102810898,1
A5067398757,A5108883057,1
A5067398757,A5109578422,1
A5067398757,A5110489734,1
A5067398757,A5110920797,1
A5067398757,A5113379043,1
A5067398757,A5114022533,1
A5067401349,A5059719727,1
A5067433768,A5068825000,2
A5067441448,A5014687531,1
A5067445531,A5021189098,1
A5067446696,A5014121588,1
A5067446696,A5031812482,1
A5067446696,A5031896681,2
A5067446696,A5078571347,6
A5067446696,A5088217473,1
A5067449075,A5023764588,1
A5067449075,A5026373863,1
A5067449075,A5031982402,1
A5067449075,A5034565938,1
A5067449075,A5043293841,1
A5067449075,A5081841644,1
A5067449075,A5102970628,1
A5067449075,A5110405004,1
A5067451831,A5023350601,1
A5067463807,A5011939986,1
A5067463807,A5071891690,1
A5067463807,A5080087360,1
A5067471670,A5080095759,1
A5067475182,A5057296567,1
A5067487196,A5040063355,1
A5067526812,A5002154828,1
A5067526812,A5005734297,2
A5067526812,A5011830400,1
A5067526812,A5013335433,1
A5067526812,A5021397313,2
A5067526812,A5025089672,1
A5067526812,A5029771732,1
A5067526812,A5041434383,2
A5067526812,A5059887705,3
A5067526812,A5076416474,7
A5067526812,A5087545259,1
A5067526812,A5100398118,1
A5067556742,A5021649924,2
A5067564527,A5025845183,1
A5067564527,A5051388517,1
A5067564527,A5074866537,1
A5067564527,A5078476389,1
A5067564527,A5091257044,1
A5067577283,A5030433677,1
A5067577283,A5085412366,2
A5067581608,A5025614078,1
A5067581608,A5060347691,1
A5067581608,A5063416838,1
A5067581608,A5074633667,1
A5067584117,A5005738456,1
A5067584117,A5013373062,1
A5067584117,A5073572728,1
A5067604658,A5063265366,2
A5067605015,A5024219405,1
A5067610136,A5018109984,1
A5067610136,A5022756941,1
A5067610136,A5038941708,1
A5067610136,A5077505468,1
A5067610136,A5103914473,1
A5067642957,A5040063355,2
A5067642957,A5103144318,2
A5067651303,A5006072539,1
A5067651303,A5011209376,1
A5067651303,A5100428090,1
A5067651303,A5110693631,1
A5067653515,A5012597626,3
A5067653515,A5026657286,3
A5067653515,A5046328259,2
A5067653515,A5077835228,1
A5067653515,A5081342306,1
A5067653515,A5087761777,3
A5067653515,A5101663030,1
A5067657860,A5006846110,1
A5067658410,A5068530392,2
A5067658410,A5070156026,1
A5067662277,A5006989555,1
A5067662277,A5009418620,1
A5067662277,A5045288147,1
A5067687459,A5007181807,1
A5067687459,A5110890898,1
A5067693015,A5022852434,2
A5067693015,A5032865082,1
A5067693015,A5041645982,3
A5067693015,A5056078104,2
A5067693015,A5062569733,2
A5067693015,A5065857176,2
A5067693015,A5069179055,3
A5067693015,A5081010150,1
A5067693015,A5086173090,3
A5067693015,A5087159264,2
A5067709716,A5027117340,1
A5067709716,A5114378001,1
A5067730366,A5001980353,2
A5067730366,A5009976057,2
A5067730366,A5013453246,2
A5067730366,A5015588513,1
A5067730366,A5015673630,1
A5067730366,A5016484747,1
A5067730366,A5023172873,1
A5067730366,A5045277510,1
A5067730366,A5047908820,1
A5067730366,A5048131944,4
A5067730366,A5056807627,1
A5067730366,A5057389288,1
A5067730366,A5062179655,1
A5067730366,A5069065170,1
A5067730366,A5072157213,1
A5067730366,A5079179983,2
A5067730366,A5083246343,3
A5067730366,A5087650257,1
A5067730366,A5090261825,1
A5067730366,A5090503391,1
A5067730366,A5091913056,1
A5067730366,A5102913800,1
A5067730366,A5103265531,1
A5067730366,A5106298605,2
A5067730366,A5106312753,1
A5067730366,A5107882540,1
A5067730366,A5107934036,1
A5067730366,A5108144769,1
A5067730366,A5108152797,1
A5067730366,A5108968648,1
A5067730366,A5110542037,1
A5067730366,A5110546336,1
A5067730366,A5110595156,1
A5067730366,A5110751785,1
A5067757683,A5037356267,4
A5067765409,A5000650126,2
A5067765409,A5005029430,1
A5067765409,A5013502905,1
A5067765409,A5015324331,2
A5067765409,A5019606925,7
A5067765409,A5025826473,3
A5067765409,A5027928528,1
A5067765409,A5037984488,2
A5067765409,A5061038452,5
A5067765409,A5070150948,1
A5067765409,A5071079098,2
A5067765409,A5072841592,17
A5067765409,A5073978780,1
A5067765409,A5074755592,1
A5067765409,A5074866537,1
A5067765409,A5088601853,2
A5067765409,A5101660701,2
A5067765409,A5102778665,2
A5067765409,A5112742541,1
A5067773674,A5019259114,2
A5067773674,A5023278638,3
A5067773674,A5052230032,1
A5067787404,A5026863381,8
A5067787404,A5078159456,4
A5067787404,A5089647820,1
A5067814639,A5005734297,1
A5067814639,A5021397313,1
A5067814639,A5024378436,1
A5067814639,A5090177045,3
A5067818939,A5011256288,1
A5067818939,A5011469714,1
A5067818939,A5018109984,4
A5067818939,A5018610505,7
A5067818939,A5020470279,1
A5067818939,A5025326241,1
A5067818939,A5029405314,2
A5067818939,A5034415788,2
A5067818939,A5055644931,1
A5067818939,A5065657382,1
A5067818939,A5065970842,1
A5067818939,A5071601723,1
A5067818939,A5072138917,1
A5067818939,A5093376237,1
A5067818939,A5094181064,3
A5067818939,A5103544542,2
A5067825449,A5001644950,2
A5067825449,A5007431123,1
A5067825449,A5021189098,1
A5067825449,A5033774668,2
A5067825449,A5049722322,2
A5067825449,A5057493866,2
A5067825449,A5070937465,1
A5067825449,A5074491971,2
A5067825449,A5075106610,2
A5067825449,A5077133020,2
A5067828059,A5089294492,1
A5067835225,A5026863381,1
A5067844379,A5002378652,2
A5067844379,A5006132144,1
A5067844379,A5014472356,2
A5067844379,A5017932231,1
A5067844379,A5021677314,1
A5067844379,A5034320048,2
A5067844379,A5049843538,2
A5067844379,A5051871582,2
A5067844379,A5071929731,1
A5067844379,A5071998139,2
A5067844379,A5107870304,2
A5067848382,A5113589199,1
A5067848382,A5113810833,1
A5067866220,A5000127737,1
A5067866220,A5004828576,1
A5067872268,A5003203009,3
A5067872268,A5015889735,3
A5067872268,A5040623262,3
A5067872268,A5057617021,3
A5067872268,A5058077701,3
A5067872268,A5063483944,3
A5067872268,A5065681259,1
A5067872268,A5081665953,3
A5067878390,A5088136949,1
A5067878390,A5103889235,1
A5067878390,A5105703517,1
A5067902937,A5011849022,1
A5067902937,A5019606925,1
A5067902937,A5035111334,7
A5067902937,A5051360398,2
A5067902937,A5063156360,10
A5067902937,A5085806919,1
A5067902937,A5088761551,3
A5067915218,A5022415781,1
A5067915218,A5039206606,1
A5067917456,A5005738456,1
A5067917456,A5013542275,1
A5067917456,A5051427016,1
A5067923983,A5077819322,6
A5067929604,A5013739050,3
A5067929604,A5058411144,1
A5067929604,A5072805687,1
A5067942735,A5000538197,1
A5067942735,A5006839795,13
A5067942735,A5009655324,1
A5067942735,A5022376080,2
A5067942735,A5024200709,3
A5067942735,A5026277667,6
A5067942735,A5027180880,5
A5067942735,A5031958451,1
A5067942735,A5032410250,1
A5067942735,A5038941708,6
A5067942735,A5040692039,1
A5067942735,A5042087817,1
A5067942735,A5048055696,1
A5067942735,A5057468485,1
A5067942735,A5062944073,2
A5067942735,A5063899354,1
A5067942735,A5068178738,1
A5067942735,A5069160503,1
A5067942735,A5071879977,2
A5067942735,A5075608911,1
A5067942735,A5075852451,3
A5067942735,A5079952387,3
A5067942735,A5082402033,9
A5067942735,A5087748785,30
A5067942735,A5089150108,1
A5067942735,A5100728605,1
A5067942735,A5103192387,1
A5067942735,A5109142771,1
A5067942735,A5111072368,1
A5067954557,A5038480738,1
A5067962267,A5030712340,1
A5068002445,A5003875005,1
A5068002445,A5009036501,1
A5068002445,A5019320716,1
A5068002445,A5034428555,1
A5068002445,A5036769756,1
A5068002445,A5039136927,1
A5068002445,A5041382152,1
A5068002445,A5043301943,1
A5068002445,A5044300627,1
A5068002445,A5045259224,1
A5068002445,A5051277240,1
A5068002445,A5054365632,1
A5068002445,A5057875301,1
A5068002445,A5059917094,1
A5068002445,A5063432011,1
A5068002445,A5071310612,1
A5068002445,A5071992446,1
A5068002445,A5074647441,1
A5068002445,A5075601224,1
A5068002445,A5076793638,1
A5068002445,A5079752497,1
A5068002445,A5080030634,1
A5068002445,A5080363195,1
A5068002445,A5080483162,1
A5068002445,A5085951867,1
A5068002445,A5088914363,1
A5068002445,A5090433651,1
A5068002445,A5091723521,1
A5068002445,A5095428251,1
A5068002445,A5095428252,1
A5068002445,A5101577447,1
A5068002445,A5102810898,1
A5068002445,A5113379043,1
A5068002445,A5114022533,1
A5068037754,A5078294186,9
A5068059782,A5018062788,1
A5068059782,A5049660558,1
A5068063990,A5032441712,7
A5068063990,A5071518647,1
A5068063990,A5080448770,1
A5068096677,A5026581021,1
A5068096677,A5029940119,1
A5068096677,A5039913379,1
A5068096677,A5044769902,7
A5068096677,A5050428053,3
A5068096677,A5070981700,1
A5068096677,A5071041378,1
A5068096677,A5076853909,1
A5068096677,A5088776883,1
A5068096677,A5089167457,1
A5068138325,A5026277667,1
A5068138325,A5028652496,4
A5068144387,A5018424932,1
A5068144387,A5023610327,2
A5068144387,A5048437520,1
A5068144387,A5052160114,2
A5068144387,A5053212793,2
A5068144387,A5058804009,5
A5068144387,A5089294492,2
A5068152561,A5001578642,16
A5068152561,A5004524783,3
A5068152561,A5020898730,1
A5068152561,A5025150813,2
A5068152561,A5027230229,2
A5068152561,A5044125559,2
A5068152561,A5049028027,1
A5068152561,A5051061786,1
A5068152561,A5053329550,2
A5068152561,A5055331624,5
A5068152561,A5057319144,1
A5068152561,A5057509814,1
A5068152561,A5065799276,1
A5068152561,A5069222004,1
A5068152561,A5069636478,12
A5068152561,A5071861537,2
A5068152561,A5073636405,1
A5068152561,A5077133020,2
A5068152561,A5082801138,3
A5068152561,A5086651355,22
A5068152561,A5101796909,2
A5068152561,A5102764557,1
A5068178738,A5087748785,2
A5068185360,A5003019025,1
A5068185360,A5040910365,7
A5068203856,A5002011562,1
A5068203856,A5003078346,1
A5068203856,A5003886399,1
A5068203856,A5009356185,1
A5068203856,A5010398085,1
A5068203856,A5018812816,1
A5068203856,A5020324492,2
A5068203856,A5020337708,1
A5068203856,A5023207047,1
A5068203856,A5027205277,1
A5068203856,A5033328394,1
A5068203856,A5037897930,1
A5068203856,A5042670765,1
A5068203856,A5048150356,1
A5068203856,A5048510854,1
A5068203856,A5051606464,1
A5068203856,A5052145396,1
A5068203856,A5052174968,1
A5068203856,A5053860192,1
A5068203856,A5059540080,1
A5068203856,A5065963916,1
A5068203856,A5066757164,1
A5068203856,A5066817807,1
A5068203856,A5067287880,1
A5068203856,A5069892286,1
A5068203856,A5075245317,3
A5068203856,A5076092085,1
A5068203856,A5077271389,1
A5068203856,A5077280166,1
A5068203856,A5077555252,1
A5068203856,A5078876786,1
A5068203856,A5079381636,2
A5068203856,A5080611128,1
A5068203856,A5080893189,1
A5068203856,A5081049352,1
A5068203856,A5081506933,1
A5068203856,A5083345873,1
A5068203856,A5085558440,1
A5068203856,A5086633752,3
A5068203856,A5086950255,1
A5068203856,A5090386799,1
A5068203856,A5101665578,1
A5068203856,A5108122544,1
A5068203856,A5109947023,1
A5068207922,A5045705655,11
A5068207922,A5065056562,6
A5068207922,A5081582588,11
A5068219370,A5002335942,1
A5068219370,A5074330350,1
A5068219370,A5083441946,1
A5068221184,A5021189098,3
A5068221184,A5027919996,1
A5068221184,A5028538460,1
A5068221184,A5037708828,1
A5068221184,A5084396999,1
A5068221184,A5091335181,2
A5068231524,A5032401134,1
A5068238376,A5022452774,2
A5068238376,A5076744507,2
A5068238376,A5090747269,2
A5068256733,A5001379233,1
A5068264441,A5000034708,2
A5068264441,A5013930654,2
A5068264441,A5024423524,3
A5068264441,A5025845183,5
A5068264441,A5026718378,2
A5068264441,A5028355102,1
A5068264441,A5049427682,2
A5068264441,A5061007245,2
A5068264441,A5072426144,1
A5068264441,A5078476389,4
A5068264441,A5085342893,2
A5068281692,A5005829774,1
A5068281692,A5009227859,1
A5068281692,A5060837047,1
A5068281692,A5062755676,1
A5068290810,A5005734297,1
A5068290810,A5021397313,1
A5068313957,A5006488480,1
A5068313957,A5019606925,2
A5068313957,A5027190328,1
A5068313957,A5033898112,3
A5068313957,A5038486513,1
A5068313957,A5060137500,1
A5068317104,A5015720603,1
A5068317104,A5029437177,1
A5068318640,A5054664065,1
A5068318640,A5066061625,1
A5068318640,A5089172093,1
A5068320009,A5018470853,1
A5068320009,A5026713556,1
A5068320009,A5061949276,1
A5068329055,A5002854735,1
A5068371650,A5021324160,6
A5068371650,A5038656206,6
A5068371650,A5082888304,6
A5068371650,A5100566257,6
A5068371650,A5110155453,6
A5068371650,A5112607353,6
A5068371650,A5112937709,6
A5068371650,A5114041936,6
A5068377128,A5054723182,1
A5068377502,A5100428090,1
A5068389096,A5035580414,1
A5068389096,A5108294972,1
A5068406729,A5011443884,1
A5068406729,A5074774989,1
A5068410143,A5082873538,1
A5068410143,A5087052285,1
A5068429310,A5041601846,1
A5068429625,A5006839795,1
A5068429625,A5038941708,1
A5068429625,A5053424857,1
A5068447455,A5081872777,1
A5068454429,A5011205122,1
A5068454429,A5017247300,1
A5068491867,A5000057889,4
A5068491867,A5000959718,4
A5068491867,A5014012698,2
A5068491867,A5020720612,4
A5068491867,A5033914164,1
A5068491867,A5037937397,1
A5068491867,A5067327141,1
A5068491867,A5078259466,4
A5068495374,A5053684989,1
A5068495374,A5100377592,1
A5068495374,A5101466821,1
A5068511896,A5000997975,10
A5068511896,A5009095560,1
A5068511896,A5012690069,3
A5068511896,A5014057252,3
A5068511896,A5018475409,1
A5068511896,A5018861529,1
A5068511896,A5021528836,10
A5068511896,A5036982627,1
A5068511896,A5039920978,1
A5068511896,A5057821628,2
A5068511896,A5059436917,1
A5068511896,A5081831359,1
A5068511896,A5089720671,8
A5068511896,A5104977942,1
A5068516389,A5023653634,1
A5068516389,A5047017123,1
A5068516389,A5098568519,1
A5068522936,A5004195415,4
A5068522936,A5005248368,1
A5068522936,A5009567796,1
A5068522936,A5011077247,1
A5068522936,A5020324492,6
A5068522936,A5021189098,3
A5068522936,A5025033411,4
